Number of elem 23380 
Number of local values per element 3 
96;1;6.290629e-02;6.290629e-02;6.290629e-02;
96;2;5.317911e-02;5.317911e-02;5.317911e-02;
97;0;2.391237e-02;2.391237e-02;2.391237e-02;
97;1;2.092478e-02;2.092478e-02;2.092478e-02;
97;2;2.328710e-02;2.328710e-02;2.328710e-02;
98;0;1.848177e-03;1.848177e-03;1.848177e-03;
98;1;3.443547e-03;3.443547e-03;3.443547e-03;
98;2;1.939129e-03;1.939129e-03;1.939129e-03;
99;0;7.027471e-03;7.027471e-03;7.027471e-03;
99;1;2.318886e-03;2.318886e-03;2.318886e-03;
99;2;1.067464e-03;1.067464e-03;1.067464e-03;
100;0;1.067464e-03;1.067464e-03;1.067464e-03;
100;1;1.067464e-03;1.067464e-03;1.067464e-03;
100;2;1.067464e-03;1.067464e-03;1.067464e-03;
101;0;2.257102e-02;2.257102e-02;2.257102e-02;
101;1;1.739828e-02;1.739828e-02;1.739828e-02;
101;2;1.433724e-02;1.433724e-02;1.433724e-02;
102;0;4.314102e-02;4.314102e-02;4.314102e-02;
102;1;5.835597e-02;5.835597e-02;5.835597e-02;
102;2;5.623719e-02;5.623719e-02;5.623719e-02;
103;0;1.067464e-03;1.067464e-03;1.067464e-03;
103;1;2.532852e-02;2.532852e-02;2.532852e-02;
103;2;1.546409e-02;1.546409e-02;1.546409e-02;
104;0;1.900854e-02;1.900854e-02;1.900854e-02;
104;1;1.773735e-02;1.773735e-02;1.773735e-02;
104;2;2.239171e-02;2.239171e-02;2.239171e-02;
105;0;3.295166e-02;3.295166e-02;3.295166e-02;
105;1;3.974922e-02;3.974922e-02;3.974922e-02;
105;2;4.689935e-02;4.689935e-02;4.689935e-02;
106;0;4.488767e-02;4.488767e-02;4.488767e-02;
106;1;4.203562e-02;4.203562e-02;4.203562e-02;
106;2;4.460178e-02;4.460178e-02;4.460178e-02;
107;0;3.628164e-02;3.628164e-02;3.628164e-02;
107;1;1.138003e-02;1.138003e-02;1.138003e-02;
107;2;2.665033e-02;2.665033e-02;2.665033e-02;
108;0;2.168418e-02;2.168418e-02;2.168418e-02;
108;1;4.952558e-02;4.952558e-02;4.952558e-02;
108;2;4.208761e-02;4.208761e-02;4.208761e-02;
109;0;4.126936e-02;4.126936e-02;4.126936e-02;
109;1;3.083927e-02;3.083927e-02;3.083927e-02;
109;2;2.730931e-02;2.730931e-02;2.730931e-02;
110;0;1.514544e-02;1.514544e-02;1.514544e-02;
110;1;2.478058e-02;2.478058e-02;2.478058e-02;
110;2;4.465623e-02;4.465623e-02;4.465623e-02;
111;0;3.897094e-02;3.897094e-02;3.897094e-02;
111;1;3.309075e-02;3.309075e-02;3.309075e-02;
111;2;3.732336e-02;3.732336e-02;3.732336e-02;
112;0;1.679222e-02;1.679222e-02;1.679222e-02;
112;1;1.861030e-02;1.861030e-02;1.861030e-02;
112;2;2.446803e-02;2.446803e-02;2.446803e-02;
113;0;1.222771e-03;1.222771e-03;1.222771e-03;
113;1;1.358148e-02;1.358148e-02;1.358148e-02;
113;2;2.351672e-02;2.351672e-02;2.351672e-02;
114;0;1.402428e-02;1.402428e-02;1.402428e-02;
114;1;1.576079e-02;1.576079e-02;1.576079e-02;
114;2;2.570811e-02;2.570811e-02;2.570811e-02;
115;0;4.986494e-02;4.986494e-02;4.986494e-02;
115;1;5.041201e-02;5.041201e-02;5.041201e-02;
115;2;5.056716e-02;5.056716e-02;5.056716e-02;
116;0;5.169425e-02;5.169425e-02;5.169425e-02;
116;1;4.691055e-02;4.691055e-02;4.691055e-02;
116;2;4.864811e-02;4.864811e-02;4.864811e-02;
117;0;3.623469e-02;3.623469e-02;3.623469e-02;
117;1;4.044652e-02;4.044652e-02;4.044652e-02;
117;2;4.370870e-02;4.370870e-02;4.370870e-02;
118;0;3.669829e-02;3.669829e-02;3.669829e-02;
118;1;3.351896e-02;3.351896e-02;3.351896e-02;
118;2;3.916077e-02;3.916077e-02;3.916077e-02;
119;0;4.684729e-02;4.684729e-02;4.684729e-02;
119;1;4.517618e-02;4.517618e-02;4.517618e-02;
119;2;4.571456e-02;4.571456e-02;4.571456e-02;
120;0;1.344232e-02;1.344232e-02;1.344232e-02;
120;1;1.136351e-03;1.136351e-03;1.136351e-03;
120;2;9.367426e-03;9.367426e-03;9.367426e-03;
121;0;3.484827e-02;3.484827e-02;3.484827e-02;
121;1;2.913969e-02;2.913969e-02;2.913969e-02;
121;2;3.433650e-02;3.433650e-02;3.433650e-02;
122;0;4.974702e-02;4.974702e-02;4.974702e-02;
122;1;3.809516e-02;3.809516e-02;3.809516e-02;
122;2;5.703682e-02;5.703682e-02;5.703682e-02;
123;0;4.444506e-02;4.444506e-02;4.444506e-02;
123;1;4.884160e-02;4.884160e-02;4.884160e-02;
123;2;3.198168e-02;3.198168e-02;3.198168e-02;
124;0;2.996338e-02;2.996338e-02;2.996338e-02;
124;1;2.726834e-02;2.726834e-02;2.726834e-02;
124;2;3.376104e-02;3.376104e-02;3.376104e-02;
125;0;2.395227e-02;2.395227e-02;2.395227e-02;
125;1;2.612197e-02;2.612197e-02;2.612197e-02;
125;2;3.408557e-02;3.408557e-02;3.408557e-02;
126;0;3.466224e-02;3.466224e-02;3.466224e-02;
126;1;2.944518e-02;2.944518e-02;2.944518e-02;
126;2;2.941138e-02;2.941138e-02;2.941138e-02;
127;0;6.643455e-02;6.643455e-02;6.643455e-02;
127;1;5.531711e-02;5.531711e-02;5.531711e-02;
127;2;5.970435e-02;5.970435e-02;5.970435e-02;
128;0;2.827352e-02;2.827352e-02;2.827352e-02;
128;1;1.490464e-02;1.490464e-02;1.490464e-02;
128;2;1.360335e-02;1.360335e-02;1.360335e-02;
129;0;6.438867e-02;6.438867e-02;6.438867e-02;
129;1;6.484949e-02;6.484949e-02;6.484949e-02;
129;2;6.224166e-02;6.224166e-02;6.224166e-02;
130;0;4.776780e-02;4.776780e-02;4.776780e-02;
130;1;4.989819e-02;4.989819e-02;4.989819e-02;
130;2;4.046994e-02;4.046994e-02;4.046994e-02;
131;0;4.166945e-02;4.166945e-02;4.166945e-02;
131;1;5.057039e-03;5.057039e-03;5.057039e-03;
131;2;4.309709e-02;4.309709e-02;4.309709e-02;
132;0;3.865010e-02;3.865010e-02;3.865010e-02;
132;1;4.484678e-02;4.484678e-02;4.484678e-02;
132;2;4.685482e-02;4.685482e-02;4.685482e-02;
133;0;3.961928e-02;3.961928e-02;3.961928e-02;
133;1;2.734806e-02;2.734806e-02;2.734806e-02;
133;2;2.787439e-02;2.787439e-02;2.787439e-02;
134;0;3.265520e-02;3.265520e-02;3.265520e-02;
134;1;3.251619e-02;3.251619e-02;3.251619e-02;
134;2;2.837676e-02;2.837676e-02;2.837676e-02;
135;0;4.118114e-02;4.118114e-02;4.118114e-02;
135;1;3.456723e-02;3.456723e-02;3.456723e-02;
135;2;3.603170e-02;3.603170e-02;3.603170e-02;
136;0;5.543423e-02;5.543423e-02;5.543423e-02;
136;1;6.067247e-02;6.067247e-02;6.067247e-02;
136;2;7.608664e-02;7.608664e-02;7.608664e-02;
137;0;1.444629e-02;1.444629e-02;1.444629e-02;
137;1;8.188288e-03;8.188288e-03;8.188288e-03;
137;2;1.712893e-02;1.712893e-02;1.712893e-02;
138;0;1.986106e-02;1.986106e-02;1.986106e-02;
138;1;2.097924e-02;2.097924e-02;2.097924e-02;
138;2;2.274553e-02;2.274553e-02;2.274553e-02;
139;0;3.916629e-02;3.916629e-02;3.916629e-02;
139;1;3.590031e-02;3.590031e-02;3.590031e-02;
139;2;3.384274e-02;3.384274e-02;3.384274e-02;
140;0;2.513752e-02;2.513752e-02;2.513752e-02;
140;1;3.728242e-03;3.728242e-03;3.728242e-03;
140;2;1.027692e-02;1.027692e-02;1.027692e-02;
141;0;2.591779e-02;2.591779e-02;2.591779e-02;
141;1;2.455482e-02;2.455482e-02;2.455482e-02;
141;2;2.201524e-02;2.201524e-02;2.201524e-02;
142;0;5.254551e-02;5.254551e-02;5.254551e-02;
142;1;4.208761e-02;4.208761e-02;4.208761e-02;
142;2;4.952558e-02;4.952558e-02;4.952558e-02;
143;0;5.000370e-02;5.000370e-02;5.000370e-02;
143;1;3.993800e-02;3.993800e-02;3.993800e-02;
143;2;5.078798e-02;5.078798e-02;5.078798e-02;
144;0;3.445989e-02;3.445989e-02;3.445989e-02;
144;1;3.488116e-02;3.488116e-02;3.488116e-02;
144;2;3.299571e-02;3.299571e-02;3.299571e-02;
145;0;4.809599e-03;4.809599e-03;4.809599e-03;
145;1;1.507902e-02;1.507902e-02;1.507902e-02;
145;2;1.066157e-02;1.066157e-02;1.066157e-02;
146;0;1.067464e-03;1.067464e-03;1.067464e-03;
146;1;1.211981e-03;1.211981e-03;1.211981e-03;
146;2;1.067464e-03;1.067464e-03;1.067464e-03;
147;0;4.903511e-02;4.903511e-02;4.903511e-02;
147;1;3.260686e-02;3.260686e-02;3.260686e-02;
147;2;3.554352e-02;3.554352e-02;3.554352e-02;
148;0;3.381483e-02;3.381483e-02;3.381483e-02;
148;1;2.383928e-02;2.383928e-02;2.383928e-02;
148;2;1.067464e-03;1.067464e-03;1.067464e-03;
149;0;3.316091e-02;3.316091e-02;3.316091e-02;
149;1;4.509973e-02;4.509973e-02;4.509973e-02;
149;2;2.481237e-02;2.481237e-02;2.481237e-02;
150;0;5.318687e-02;5.318687e-02;5.318687e-02;
150;1;3.554995e-02;3.554995e-02;3.554995e-02;
150;2;5.528764e-02;5.528764e-02;5.528764e-02;
151;0;6.030429e-02;6.030429e-02;6.030429e-02;
151;1;6.824686e-02;6.824686e-02;6.824686e-02;
151;2;7.229649e-02;7.229649e-02;7.229649e-02;
152;0;3.731409e-02;3.731409e-02;3.731409e-02;
152;1;3.352397e-02;3.352397e-02;3.352397e-02;
152;2;3.865986e-02;3.865986e-02;3.865986e-02;
153;0;5.094523e-02;5.094523e-02;5.094523e-02;
153;1;4.794499e-02;4.794499e-02;4.794499e-02;
153;2;5.262008e-02;5.262008e-02;5.262008e-02;
154;0;1.067464e-03;1.067464e-03;1.067464e-03;
154;1;2.549074e-02;2.549074e-02;2.549074e-02;
154;2;1.067464e-03;1.067464e-03;1.067464e-03;
155;0;3.352397e-02;3.352397e-02;3.352397e-02;
155;1;3.527852e-02;3.527852e-02;3.527852e-02;
155;2;3.028128e-02;3.028128e-02;3.028128e-02;
156;0;2.382441e-02;2.382441e-02;2.382441e-02;
156;1;2.100141e-02;2.100141e-02;2.100141e-02;
156;2;3.049760e-02;3.049760e-02;3.049760e-02;
157;0;4.434137e-02;4.434137e-02;4.434137e-02;
157;1;4.336625e-02;4.336625e-02;4.336625e-02;
157;2;4.388072e-02;4.388072e-02;4.388072e-02;
158;0;1.067464e-03;1.067464e-03;1.067464e-03;
158;1;1.067464e-03;1.067464e-03;1.067464e-03;
158;2;1.067464e-03;1.067464e-03;1.067464e-03;
159;0;4.311036e-02;4.311036e-02;4.311036e-02;
159;1;4.389433e-02;4.389433e-02;4.389433e-02;
159;2;4.153335e-02;4.153335e-02;4.153335e-02;
160;0;3.965154e-02;3.965154e-02;3.965154e-02;
